spotify_id,name,followers,popularity,genres,chart_hits
1PXk0bxaXI8afcSConDJNh,györgy korda,4469.0,37,['classic hungarian pop'],['hu (1)']
6qm0DFounuQWwu6IF0ZGH2,la fiera de ojinaga,311210.0,64,"['musica mexicana', 'norteno', 'norteno-sax', 'nueva musica mexicana']",['mx (1)']
6JMHws5haIO6V35YNYDnDw,atomic kitten,387619.0,57,"['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",['gb (1)']
28oxY7ZfDt1BJFf8FVfpEh,robin zoot,71085.0,52,"['czech hip hop', 'czsk hip hop']","['cz (30)', 'sk (8)']"
188VINPQh5dyNfLUkevKqf,olivia holt,1043423.0,51,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'social media pop']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (2)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (2)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
0bmxU94V20pNJ2Vie9kFYv,rea garvey,366053.0,57,['german pop'],"['at (3)', 'de (2)', 'lu (1)', 'ch (3)']"
1zVBNAJivxfj3HygJZOSw3,dept,173371.0,57,['thai indie rock'],['th (7)']
4FyAgiZa3q0eeljDvcOXFh,ketsumeishi,962833.0,56,['j-pop'],['jp (6)']
1WX2v0BiEW19Vw7xmznLdZ,vierra,382286.0,63,['indonesian pop'],['id (4)']
3vt8C5pqh2fk4KaXpfSvxk,張若凡,10576.0,37,"['mandopop', 'taiwan pop']",['tw (3)']
1wVYzgSIQSBNYYav8hUNal,tolay,4.0,0,[],['at (1)']
6tcHrf8DzKfQvpkQQBKSOT,júlí heiðar,208.0,23,['icelandic pop'],['is (2)']
7grhW6FUdVVeQwrM23vgW5,dj xquze,581.0,24,[],['gr (1)']
1UEVrqmoVcBpAEKEgOIdfk,tkay,1378.0,35,['danish hip hop'],['dk (3)']
147EV9TBf4KgDU75GHwZgJ,mc teuzin pv,4619.0,58,[],"['br (1)', 'pt (1)']"
1PX8bguYn6ba8NaBOJuu8A,avalanche city,29118.0,35,['nz folk'],['nz (1)']
50vNYJ9Cj5MfsFqGqI7JXQ,berechet,38615.0,46,['romanian trap'],['ro (3)']
0KuSKX95imv2ymBDqrixLv,lospetitfellas,96593.0,47,"['colombian hip hop', 'colombian rock']",['co (2)']
1HgS3OFlv5zegXL1aDT9yu,landaboi$,1720.0,14,['icelandic hip hop'],['is (8)']
2fiGm496AG7ePURQiSSJIw,paul blanco,25934.0,48,['k-rap'],['kr (1)']
2bZXmEbQuj9XcGwgyIGuit,ferdi özbeğen,62688.0,49,"['arabesk', 'classic turkish pop']",['tr (2)']
4ST7R4xWexBdeBD5u6OP2U,damian lynn,10522.0,32,['swiss indie'],['ch (1)']
5g3uG8zZZANGT6YOssgjfC,lenka,229590.0,51,[],"['in (1)', 'sg (1)', 'tw (10)', 'ua (1)']"
0GM7qgcRCORpGnfcN2tCiB,tainy,1021679.0,79,"['latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']","['us (2)', 'ar (5)', 'bo (5)', 'ca (1)', 'cl (5)', 'co (6)', 'cr (3)', 'do (6)', 'ec (5)', 'sv (6)', 'gt (5)', 'hn (6)', 'it (2)', 'lu (3)', 'mx (3)', 'nl (1)', 'ni (3)', 'pa (6)', 'py (5)', 'pe (5)', 'pt (3)', 'sa (1)', 'es (9)', 'ch (3)', 'ae (1)', 'uy (5)', 'ad (1)']"
7xDYCf4fsGxHBp8Blo9D94,chico da tina,84352.0,47,['rap portuense'],['pt (8)']
4j5KBTO4tk7up54ZirNGvK,nervo,739114.0,57,"['australian dance', 'dance pop', 'edm', 'electra', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']","['ar (1)', 'au (2)', 'be (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'pa (1)', 'ph (1)', 'pl (2)', 'pt (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
7wOZy3KdFVVINgNFFxkxwO,jerry rivera,1463198.0,65,"['puerto rican pop', 'salsa', 'salsa puertorriquena', 'tropical']","['co (1)', 'ec (1)', 'sv (1)', 'pe (1)']"
7FeObngbQ0GY3SojNwKdKn,bresh,115942.0,64,"['italian hip hop', 'rap genovese']",['it (15)']
7jWNuWVbbbg9z1Er19DkGj,alex & vladi,14839.0,31,"['bulgarian pop', 'bulgarian r&b']",['bg (5)']
1muQ9itiu5KB1WiqehGoSy,pernilla andersson,21839.0,37,"['classic swedish pop', 'swedish pop']",['se (1)']
1fP5b7OUxcCkbhUX3yKVzE,chaos333,6905.0,34,"['moroccan pop', 'rap maroc']",['ma (4)']
6tvuL78PsuNYvzT8DWLcIv,65uge,985.0,35,"['finnish hip hop', 'finnish trap']",['fi (2)']
7thOJx5gcuoJcEcaoHsPAk,el futuro fuera de orbita,195314.0,54,"['reggaeton flow', 'trap latino', 'urbano chileno']",['cl (5)']
7iURZ6msGELD5SZqMqKa7G,martin almgren,10331.0,32,['orebro indie'],['se (3)']
6IDb1Sr6WglBeOZoqRT269,fann,37786.0,51,['greek drill'],['gr (13)']
28j8lBWDdDSHSSt5oPlsX2,zhu,784029.0,65,"['edm', 'electro house']","['us (1)', 'gb (2)', 'au (6)', 'at (4)', 'be (4)', 'br (1)', 'bg (3)', 'ca (2)', 'cy (1)', 'cz (3)', 'dk (1)', 'do (1)', 'ee (3)', 'fi (1)', 'fr (1)', 'de (4)', 'gr (3)', 'hk (1)', 'hu (3)', 'is (3)', 'id (1)', 'ie (2)', 'it (2)', 'lv (3)', 'lt (6)', 'lu (1)', 'my (2)', 'mt (3)', 'mx (1)', 'nl (3)', 'nz (3)', 'no (1)', 'ph (1)', 'pl (3)', 'ro (1)', 'sg (2)', 'sk (4)', 'se (1)', 'ch (4)', 'tw (1)', 'tr (2)', 'uy (1)']"
5aCXTkqnHJtfDrqKvcrZKG,mynea,870.0,3,[],['hu (1)']
1Q2ZpVzxfn14UTBzlwcxA3,bada$$ b.,50695.0,26,[],['it (2)']
4cJKxS7uOPhwb5UQ70sYpN,amason,55752.0,45,"['swedish jazz', 'swedish pop']",['se (2)']
6Q2GjyK0uIN62HJM1CCo8v,set&match,58150.0,32,['rap inde'],['fr (1)']
3SrFQDUN5DXQDZc3kygriW,yüksek sadakat,972455.0,59,"['turkish pop', 'turkish rock']","['cy (1)', 'tr (4)']"
78DVZhmskTStTuRbTMHO7A,минин,7112.0,39,['ukrainian viral pop'],"['lv (1)', 'ru (1)', 'ua (1)']"
1DuEl1a7U6Um8hYvNW1OiY,firdaus rahmat,1403.0,27,[],['my (1)']
31TPClRtHm23RisEBtV3X7,justin timberlake,12170249.0,80,"['dance pop', 'pop']","['us (15)', 'gb (8)', 'ar (3)', 'au (6)', 'at (6)', 'be (9)', 'bo (2)', 'br (9)', 'bg (16)', 'ca (12)', 'cl (2)', 'co (3)', 'cr (2)', 'cy (7)', 'cz (8)', 'dk (9)', 'do (5)', 'ec (2)', 'sv (2)', 'ee (12)', 'fi (6)', 'fr (5)', 'de (7)', 'gr (9)', 'gt (4)', 'hn (4)', 'hk (10)', 'hu (9)', 'is (13)', 'id (5)', 'ie (5)', 'il (2)', 'it (6)', 'jp (3)', 'lv (9)', 'lt (13)', 'lu (7)', 'my (10)', 'mt (7)', 'mx (4)', 'nl (12)', 'nz (6)', 'ni (1)', 'no (7)', 'pa (5)', 'py (1)', 'pe (1)', 'ph (7)', 'pl (12)', 'pt (8)', 'ro (2)', 'sg (8)', 'sk (13)', 'es (4)', 'se (7)', 'ch (9)', 'tw (10)', 'th (4)', 'tr (10)', 'uy (2)', 'vn (2)', 'ad (1)']"
53bvijZyP68tBSDZlCpdzf,bby,3883.0,28,['danish hip hop'],['dk (1)']
5xLSa7l4IV1gsQfhAMvl0U,b.b. king,2449906.0,62,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']","['us (6)', 'gb (2)', 'ar (18)', 'be (2)', 'br (11)', 'ca (6)', 'cl (12)', 'fr (2)', 'ie (2)', 'it (2)', 'mx (2)', 'nl (2)', 'pe (6)', 'pl (6)', 'pt (13)', 'ch (4)', 'tr (4)']"
7iDeMFJKjI1ak40N3hoYOZ,lil xxel,61310.0,51,['pop r&b'],"['be (1)', 'ca (1)', 'dk (1)', 'is (1)', 'ie (1)', 'nl (1)', 'nz (1)', 'no (1)', 'sg (1)']"
3Yl4nkmEa8BSuGWbwhdLDq,g.r.l.,351215.0,56,"['dance pop', 'girl group', 'post-teen pop']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (2)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
4QcU8BgmugFcHa4SxTOyhl,gunther & the sunshine girls,28.0,0,[],['fi (1)']
2edDMZSglhNmjytJPdkSbZ,toledo,42934.0,42,"['musica costarricense', 'pop costarricense']",['cr (2)']
5ixYlyquYiPfK3Per91yYi,peacemakers duo,0.0,0,[],['ee (1)']
65ZLHgyZxmEMcWFyyeNkjF,class a,1072607.0,44,"['brazilian hip hop', 'musica triste brasileira']",['br (1)']
4Fkf6HqYYmdTHO94qvtjT2,the roommate,654.0,4,['dakke dak'],['dk (1)']
71hhKLR9oCOsHLdRIoQ5OU,king badger,159551.0,43,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",['ph (2)']
4HsWGs7hJKcbM1aiRnUDWj,soraya,36838.0,46,['spanish pop'],"['ar (1)', 'cl (1)', 'co (1)', 'ec (1)', 'mx (1)', 'es (1)']"
5Bptlibx8LqiqumMmi8hP0,mahlano da'don,55773.0,33,[],['do (5)']
62uyNybVhfAYEi3ANs3Nsv,isma sane,13812.0,30,[],['my (1)']
6I0rcS4xTqrt9pwe8GBq3B,trio alma de america,3.0,0,[],"['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
4bJh7sMPcVRiqe5jlnsWQV,dellafuente,600746.0,66,"['flamenco urbano', 'trap latino', 'urbano espanol']",['es (16)']
2xe5h8nbHc1yYGKUVL8zce,púr múdd,5610.0,35,['estonian pop'],['ee (6)']
6qUuYUYZthyMQg8yxn2UWj,senet,375.0,20,[],['ro (1)']
62InFTSRpk70tkIgzjLNTR,snuskebazn,12766.0,43,['russelater'],['no (1)']
0b2GL7Y02vu50qieoQmw1w,iamchino,82553.0,57,"['cubaton', 'reggaeton']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mt (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
0AlLYilX4giEHhv3Bazh8m,miguel sáez,10764.0,32,[],"['ar (1)', 'es (1)']"
2J7Y71FYEeL9Ksv2e5sdkf,black dog bone,14583.0,28,['rock kapak'],['my (1)']
4q5dL3hkMqPnfouOxIURT6,slender2003,1.0,0,[],['ni (2)']
15xcqj9BY2ZBoJujwF91CQ,ellie drennan,4247.0,17,"['australian pop', 'australian talent show']",['au (1)']
4B1CeNsCcLfOvRBJ34UUSX,m-phazes,11312.0,33,[],['au (1)']
3AYPFIPDQ5aUUZzQ9OsqEn,dan nguyen,103831.0,39,"['vietnamese bolero', 'vietnamese pop']",['vn (8)']
64J8DKMWjl0AxL30tawsLh,nesli,170055.0,38,"['italian adult pop', 'italian hip hop']",['it (3)']
0tB33cNAVw1H2enMHpgFiP,arvian dwi,134167.0,51,['indonesian pop'],"['id (2)', 'my (1)']"
0ov8s6B9pw2yCB3Z0Fn97Y,maryschroeter,0.0,0,[],['ni (1)']
4VcKdLIaIkr4L1pgjWESsa,keymass & bonche,7945.0,24,['electro bailando'],['es (1)']
7LAucJAvbQa7ZIA0qP8YI2,the royal concept,112043.0,47,"['indie poptimism', 'swedish alternative rock', 'swedish indie pop']","['at (1)', 'es (2)']"
2UsKPH1vTSh7Tzo7qxi08f,kolaba,893.0,33,['ukrainian viral pop'],['ua (1)']
0m0h7sVBeZT4Kc6CTCrT8W,кучер,5128.0,34,[],"['ru (1)', 'ua (1)']"
44z4TF1WA1FECb4oP2PAFR,michael wayne,2.0,0,[],['lu (1)']
0PVPI2jOWDJtWpOxrXnT6F,edo saiya,137224.0,60,"['deep german hip hop', 'german hip hop', 'german trap']","['at (1)', 'de (7)']"
38Z7dMMVB0YYbKn4fDYNz3,oliver dollar,18894.0,44,['fidget house'],['at (1)']
2MqDJjftY4Qp8Ge9hkx5HS,calvin,2508.0,40,[],"['dk (1)', 'fi (1)', 'no (1)', 'se (1)']"
11HvxopJHabh3PPzKOSomq,黃荻鈞,195.0,8,[],['tw (1)']
1IPsn7d84HQ5V311bDHNrq,cristina d'avena,85512.0,47,"['italian adult pop', 'musica per bambini']",['it (1)']
1dPSMH55yhvjYIwqCP4iDj,luke chiang,186651.0,60,"['chill r&b', 'pop']","['id (1)', 'my (1)']"
58mVHcSF3eyFFKomq28iRr,lolly talk,1721.0,30,[],['hk (1)']
7AczdBjiNUjo4pxVVucvw1,vaidas baumila,16002.0,38,['lithuanian pop'],['lt (8)']
3O6DpqAKwn7L1KS9s9x0w5,gammal,12773.0,43,['swedish pop'],"['lu (2)', 'se (9)']"
2ExGrw6XpbtUAJHTLtUXUD,stefflon don,1047900.0,67,"['dancehall', 'dancehall queen', 'rap', 'uk dancehall', 'uk hip hop']","['gb (3)', 'fi (1)', 'fr (1)', 'ie (1)', 'mt (1)', 'se (1)']"
11X2JfCZ9k1u9xMKTGkpdK,kalvijn,83680.0,38,['dutch hip hop'],"['be (1)', 'nl (3)']"
7w2wcIXdCu7lfY4h5jbbrv,santana the golden boy,78486.0,37,['reggaeton flow'],['do (1)']
42oUCvVenl71P78Lo56Lew,dudi buzaglo,42160.0,30,['israeli mediterranean'],['il (2)']
14Yvg4O01WlpP3Jm2AP6oI,drengene fra angora,13033.0,35,"['classic danish pop', 'danish hip hop', 'danish pop']",['dk (1)']
1apmSb6aeHZyr9zUsy1Z9q,vava,57647.0,40,['chinese hip hop'],['tw (2)']
4owt1GWUqAh4gsXT13roop,jairzinho,76178.0,50,"['dutch hip hop', 'dutch pop', 'dutch rap pop']","['be (1)', 'nl (24)']"
3luonLzvSOxdU8ytCaEIK8,ic3peak,913925.0,60,"['russian witch house', 'viral rap', 'witch house']","['ru (2)', 'ua (1)']"
7dfFM5cBUOBmOH08sGNDcy,kunto aji,40.0,56,"['indonesian indie', 'indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",['id (5)']
1F396SwhyY2Uj6KLKmwCGB,būū,2377.0,33,['latvian pop'],['lv (3)']
0kKygNaCQjqVLrImIftRDJ,einár,261783.0,68,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']","['fi (1)', 'no (6)', 'se (46)']"
4fCHhderLwLacsIOIKgu3J,bao anh,419208.0,45,['v-pop'],['vn (4)']
7uzBKhYbCKBs53kDrO4Suc,rubberband,71587.0,44,['hong kong rock'],['hk (14)']
5mNum7eUoqWS6NBo91NYHP,abra,23143.0,11,[],['ph (1)']
17Wt0hzZb6fAEVfIHffQFB,maudy ayunda,1034215.0,55,"['indonesian hip hop', 'indonesian pop']",['id (3)']
4AgfaZvOiSS97uy5ekQ7bf,los claxons,456366.0,56,"['latin pop', 'mexican pop']",['mx (2)']
2ylIKKdMukkuprCgY4ZDFE,donnie,54203.0,59,['dutch hip hop'],['nl (10)']
5mnS9jJdKQQcRSqFu5YPVe,auli'i cravalho,94113.0,63,"['disney', 'hollywood', 'movie tunes', 'show tunes']","['us (1)', 'gb (1)', 'au (1)', 'is (1)', 'id (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sa (1)', 'sg (1)']"
31TJIzpuFOgX8owcV3nTrE,linet,127783.0,49,"['arabesk', 'deep turkish pop', 'turkish pop']",['tr (1)']
6vVztIuqdDHvYWxOEXCzjN,sales,499601.0,61,['orlando indie'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (2)', 'fi (1)', 'de (1)', 'hu (1)', 'id (1)', 'ie (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pl (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'tr (1)', 'ua (1)', 'ae (1)']"
5nfow6tv4Dtm6K4WHzczBI,catey shaw,21617.0,38,['indie poptimism'],"['be (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'ph (1)', 'pl (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)']"
3Y2MLcrD3ZQXRXmtn4fZQx,spotemgottem,364030.0,58,"['florida rap', 'viral rap']","['us (1)', 'bg (1)', 'ca (1)', 'za (1)']"
1A6WCseWiK22oxqodg7vcy,lyn,264022.0,48,[],"['hk (1)', 'id (1)', 'my (1)', 'sg (1)', 'tw (2)']"
1dRsXw2TtfCXfqMLRiP088,mario biondi,121218.0,49,"['italian adult pop', 'italian jazz', 'italian lounge']",['it (5)']
2lB116dxwLguoRQ53L1NmC,guldpige,2096.0,8,[],['dk (1)']
3fokOZQsXMeMTyvGHofqup,ヒプノシスマイク -d.r.b- (bad ass temple),48876.0,40,"['hypnosis mic', 'j-division']",['jp (1)']
7npqy7rgdX2D3yfVyWExKo,angel y khriz,882843.0,64,"['latin hip hop', 'latin pop', 'reggaeton', 'trap latino']","['bo (1)', 'cl (1)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (2)', 'ni (2)', 'py (1)', 'es (1)']"
0gPgE6wLLiPnrakh9WcsdQ,i̇brahim tatlıses,1632038.0,62,"['arabesk', 'turkish folk']",['tr (4)']
69BUYvpG9MbjCyIZfsFdhJ,reyli barba,1546671.0,63,"['latin pop', 'mexican pop', 'ranchera', 'rock en espanol', 'tropical']","['bo (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pe (1)']"
0yVywi4NwefY85n4BxZMaz,themoonwillalwaysbewithme,19335.0,55,[],['th (2)']
0PqNs9XCK5D16ihtRMuOoU,hellbillies,114475.0,49,"['classic norwegian pop', 'danseband', 'norwegian country', 'norwegian folk rock', 'norwegian pop', 'norwegian rock']",['no (2)']
2cdoH2XFAhj0LlSo4P2fJJ,alejo isakk,188123.0,61,[],"['ar (3)', 'uy (1)']"
5f1C9EB4G4MrxxmWmZP5Wo,mom4eto,11982.0,38,"['bulgarian hip hop', 'bulgarian pop', 'bulgarian trap']",['bg (5)']
1vM1QO4pAXcurbGANssh4x,salazar,499.0,11,[],['dk (1)']
4UxkyClhUPBeJjyGwHvgaV,emil lange,4657.0,43,"['dakke dak', 'danish hip hop', 'danish pop']",['dk (5)']
4QwXKmGPo7GsU3N8LJykki,pika,31896.0,35,"['russian hip hop', 'russian trap']",['lv (1)']
509dS4Q0EfUQuG7KvaSsiz,zdechły osa,50226.0,51,"['polish alternative rap', 'polish hip hop']",['pl (1)']
2e3fdJ9ezTUu9Yj9f7XU08,divokej bill,165575.0,50,"['czech folk', 'czech pop', 'czech rock']",['cz (3)']
6vjCIhbLklvyaDBgCcpH57,fences,42000.0,31,[],"['us (1)', 'au (1)', 'at (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'ph (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
3ASAxVN1hNoYfoMcIkzZWL,villabanks,401028.0,68,"['italian hip hop', 'trap italiana']",['it (11)']
056KMTw6IztdQjBmFfVyO3,rkomi,1237451.0,73,['italian hip hop'],"['it (59)', 'ch (1)']"
6TsuGgwwRPhFWboZ1ikHhZ,gigolo,2534.0,32,['reggaeton flow'],['do (1)']
3EH8nM28K1AmsOmZX7YqwR,børnemusik dyrene,1054.0,36,['bornesange'],['dk (4)']
3E51y3Ff8aURnyOkaxDXKS,davay,21885.0,42,['hard bass'],['se (1)']
2dle8p9Gk70mpPQ6ZNe7Qy,ágústa eva erlendsdóttir,531.0,19,[],['is (1)']
3tJoFztHeIJkJWMrx0td2f,moneybagg yo,3141656.0,78,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']","['us (11)', 'ca (3)', 'nz (1)']"
1bfl0AU8SqmLkElptOprhC,julión álvarez y su norteño banda,1630467.0,78,"['banda', 'musica mexicana', 'norteno']","['gt (7)', 'hn (1)', 'mx (27)']"
5DX6kBsol8H5sx5TYBjOsR,audioiko,9770.0,47,['pop paraguayo'],"['lt (1)', 'py (1)']"
3ZAenYCCcWR3HrS2JQ0PdD,loan,2832.0,0,[],"['ar (1)', 'uy (1)']"
3LpLGlgRS1IKPPwElnpW35,james morrison,1504914.0,64,"['neo mellow', 'neo soul', 'pop', 'pop rock', 'uk pop']",['nl (1)']
5CXvT1JutlWVLJN8YEOf1h,nathan goshen,365591.0,49,['israeli pop'],"['at (1)', 'be (1)', 'bg (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'gr (1)', 'hu (1)', 'il (14)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'pl (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)']"
3ECABaRxsq69KSAvAhnjPB,i.n.d.n,5031.0,13,['indian lo-fi'],['in (1)']
4StjyzjcmZ7a9QncHVf0pu,simge,738885.0,64,"['deep turkish pop', 'persian pop', 'turkish pop']","['cy (1)', 'tr (15)']"
2uk6siR31HTp2t4V2cspwe,specialbeatz,25275.0,36,['czsk hip hop'],"['cz (1)', 'sk (8)']"
4JczWHls9n9VpTHnqO2IG8,ananya bhat,63937.0,63,['sandalwood'],"['in (1)', 'ae (1)']"
1Ymky4GOgYA1NI96FCY8yE,jemaine clement,8671.0,50,['waiata mo tamariki'],['nz (1)']
5RaQ9nmVGoTye2SI76x3yw,kofs,332718.0,62,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",['fr (4)']
3lC07j0oFDXJflpeAjo9eZ,benr,43540.0,46,['dutch pop'],['nl (1)']
2arQ0lfcNGLrJOHoJksWOw,ivi adamou,94960.0,44,"['cypriot pop', 'eurovision', 'greek pop', 'laiko']",['gr (2)']
5a3uEIVPPZ7fq3LGjqug2j,majuri,3821.0,31,"['finnish dance pop', 'finnish hip hop']",['fi (1)']
3Qei3mnDY6LrmJK6sYJdxo,fauve,229912.0,49,"['french indie pop', 'french rock']",['fr (24)']
1FcEQYh1EHZrNVCmbxdC7r,trap naption,133.0,3,[],"['bo (1)', 'cl (1)', 'co (1)', 'cr (2)', 'do (2)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (2)', 'mx (1)', 'ni (2)', 'pa (2)', 'py (1)', 'pe (1)', 'es (2)']"
6NG0bF3tpQuQOixbzFPLIv,lil lano,269350.0,52,"['deep german hip hop', 'german hip hop', 'german trap']","['at (10)', 'de (21)', 'lu (1)', 'ch (2)']"
3DLny21nx7cmXJ1NHSvwyM,orquesta caña brava,68676.0,38,"['cumbia peruana', 'pop peruano']",['pe (1)']
1gCOYbJNUa1LBVO5rlx0jB,oxxxymiron,445377.0,57,"['russian grime', 'russian hip hop', 'russian trap']","['ee (4)', 'lv (4)', 'ru (34)', 'ua (28)']"
5fcx9kxpZOAT1IZwpUgmU7,salvador,53580.0,46,['polish hip hop'],['pl (1)']
09TbfG9329V26zqpb7IQT5,xuân nghi,11673.0,28,['indie viet'],['vn (1)']
52izvDWTdRIQPsrI0IaHNx,tali,112.0,6,"['dembow', 'reggaeton flow']",['do (2)']
4BNWanhw4AjSXjBm9L1Jzy,juris,690537.0,51,['opm'],['ph (6)']
53A0W3U0s8diEn9RhXQhVz,keane,2644641.0,72,"['neo mellow', 'piano rock', 'pop rock']","['ar (1)', 'be (1)', 'br (1)', 'fr (1)', 'id (1)', 'il (1)', 'lu (1)', 'my (1)', 'nl (1)', 'py (2)', 'pe (2)', 'ph (1)', 'sa (1)', 'sg (1)', 'ae (1)']"
2pHk4wAmL7ofTAuvCIUWtv,roméo elvis,791402.0,60,"['belgian hip hop', 'french hip hop']","['be (29)', 'fr (28)', 'lu (3)', 'ch (5)']"
1OTaBuXugWLvNjcET47KP5,marius müller,12682.0,36,"['classic norwegian pop', 'norwegian pop', 'norwegian rock']",['no (1)']
6YomcUxZXNftP5OyuHoVmB,delia,332338.0,46,"['classic romanian pop', 'romanian pop']",['ro (6)']
4Ws5zFS1keQh8yfCbYhW7A,mc magrella,4197.0,40,['funk mandelao'],['br (2)']
656sFhsnTuJ79P7apmFSVc,mc cego abusado,78177.0,42,['brega funk'],['br (1)']
1ULibI3Ryg8DwK6fTgc2ZI,wanakin,37814.0,0,"['argentine hip hop', 'trap argentino']","['ar (4)', 'cl (2)', 'py (2)', 'uy (3)']"
5yVfkKDDKgobqW2mkmVJ22,karpouzis,1586.0,10,[],['gr (1)']
7AE6YSdoxlOzzW4kaYcNdi,jay music,4185.0,39,[],['za (1)']
3q6vAnrFIwWtAERGIXCwmV,jaymes reunion,222.0,1,"['christian alternative rock', 'christian music']",['us (1)']
293zczrfYafIItmnmM3coR,chuck berry,1655601.0,64,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'ae (1)']"
2CFhpsYDfBaq8q9enYLdBG,maya dadon,17083.0,44,[],['il (3)']
2kLUMm1KApZfFb90K0R6d6,bernt hulsker,728.0,16,[],['no (1)']
